Category,Name,Latitude,Longitude,Assc Bike Lat,Assc Bike Long,Rating,Reviews,_merge
"Bars, Restaurants & Cafes",Lennox Pub,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Cinema Public House,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Tutto Restaurant & Bar,49.278,-123.119,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",E-Mo Restaurant,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Original Joe'S Restaurant & Bar,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Burger King,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Sushi Bros,49.279,-123.117,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Gelato Express N2,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Jollibee,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Speakeasy On Granville,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Mcdonald'S,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Chit Chat Burgers Ltd,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Poke Guy,49.281,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Delicious Pho,49.279,-123.115,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Colony Bar Granville,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Gorgomish,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Granville Room,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Roxy,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Cavo Bar & Kitchen,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",L.E.D. Bar,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Hollywood North Cabaret,49.28,-123.12,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Mediterranean Greens Salad Bar,49.279,-123.117,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Penthouse,49.279,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Roof Garten,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Prost Haus,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",816 Entertainment Inc,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Beaver,49.279,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Lounge,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Hendricks Resto Lounge,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",The Living Room,49.279,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Whistler Brewhouse,49.282,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Vancouver Kizomba Dance Party,49.278,-123.117,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Studio Lounge And Nightclub,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Richards On Richards Cabaret,49.278,-123.121,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Luvafair Entertainment Inc,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Penthouse The 1019 Seymour,49.278,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",A-Town Presents,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
"Bars, Restaurants & Cafes",Doolin'S Backbar,49.279,-123.123,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Harbour Dance Centre,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Ride Cycle Club,49.278,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Body Energy Club,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Function Health Club,49.279,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",The Savoy,49.278,-123.12,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Yaletown Park Construction Ltd,49.277,-123.119,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",The Sunny Steps Of Library Square,49.279,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Bc Dance,49.278,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Rosedale Gardens,49.278,-123.118,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Five Hole For Food Yvr,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Fitness Centre,49.279,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Marcus Soares Brazilian Jiu-Jitsu,49.281,-123.118,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Tv Tower Gym,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports","Phillips, Hager, And North Garden",49.28,-123.115,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Urban Beat Dance Co,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Sweat Co Workout Studios,49.281,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Oxygen Yoga Yaletown,49.279,-123.12,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Arthur Murray Dance Studio,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Beyond Fitness Coal Harbour Club,49.28,-123.119,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Angels Fitness Boutique,49.278,-123.118,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Axe Capoeira,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Library Square,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Main Dance,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Let'S Dance Studio,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Info Page For Torlage Cabaret With Nadia,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Salsastudio,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Innovative Fitness Telus Garden,49.281,-123.118,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Telus Garden Office Tower,49.281,-123.117,49.279259,-123.11914499999999,,,left_only
"Landmarks, Parks & Sports",Fit By Francis,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Viti Wine And Lager,49.279,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Jimmy'S Cold Beer & Wine,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,H Mart,49.28,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,The Noodle Box,49.279,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Nesters Market Grocery Stores,49.279,-123.122,49.279259,-123.11914499999999,,,left_only
Retail,Foodness,49.279,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Market Place Iga,49.28,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Vitasave,49.281,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Robson Wine Beer And Spirit,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,The Candy Aisle,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Ricardo'S Kandy Korner,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Active Body Nutrition,49.277,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Chrisco Hampers Canada,49.28,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Tractor Everyday Healthy Foods Ltd,49.28,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Meinhardt Fine Foods,49.28,-123.122,49.279259,-123.11914499999999,,,left_only
Retail,Rao Food Market,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
Retail,Shoppers Drug Mart,49.277,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,7-Eleven,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
Retail,Pure Integrative Pharmacy,49.278,-123.115,49.279259,-123.11914499999999,,,left_only
Retail,Vancity Weed,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Smoke & Food,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Murale,49.277,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Kripps Pharmacy Ltd,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
Retail,Pharmaprix,49.277,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Indochino,49.277,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Urban Outfitters,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,The North Face,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Old Navy,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Xixo Apparel,49.279,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Quiksilver And Roxy,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Oak + Fort,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Camouflage,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Leisure Center,49.278,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Quicksilver,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Zumiez,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Cherry Bomb,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Noul,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Mantique Fashions Ltd,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Helly Hansen,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Marimekko Co,49.279,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Murray Goldman Ltd,49.279,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Sock Mafia,49.279,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,Winners Merchants International Lp,49.28,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,The Tjx Companies Inc,49.28,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Lux Jewels,49.278,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Camouflage International Military Surplus & Supplies,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Foot Locker,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Jesusfernandez Lingerie,49.281,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Minichiello Jewellers,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Chelin Agencies Ltd,49.277,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Giorgio Armani,49.282,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Columbia Sportswear Co,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,New Balance,49.282,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Nordstrom,49.282,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Golden Age Collectables,49.281,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Best Buy,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Mac Station,49.277,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Artstarts,49.28,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Telus Store,49.28,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Fido,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,Cell Clinic Vancouver,49.279,-123.122,49.279259,-123.11914499999999,,,left_only
Retail,Digital Communications Group Ltd,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Winners,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Filmgroup,49.278,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Geek Squad,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Metro-Pacific Cellular Inc,49.28,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,Bose Worldwide,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Bwireless Communications Inc,49.281,-123.118,49.279259,-123.11914499999999,,,left_only
Retail,Granville Market,49.28,-123.121,49.279259,-123.11914499999999,,,left_only
Retail,Tangent Computer Services Ltd,49.278,-123.117,49.279259,-123.11914499999999,,,left_only
Retail,Pacific Cellular,49.281,-123.119,49.279259,-123.11914499999999,,,left_only
Retail,Freedom Mobile,49.279,-123.116,49.279259,-123.11914499999999,,,left_only
Retail,Indigospirit - Granville & Robson,49.281,-123.12,49.279259,-123.11914499999999,,,left_only
Retail,Douglas Trading Post Ltd,49.28,-123.123,49.279259,-123.11914499999999,,,left_only
Retail,Optimus Information Inc,49.281,-123.122,49.279259,-123.11914499999999,,,left_only
Retail,Indigo,49.279,-123.115,49.279259,-123.11914499999999,,,left_only
Retail,Ace Computer Systems,49.282,-123.119,49.279259,-123.11914499999999,,,left_only
Arts & Entertainment,The Kenobi Rooms,49.287,-123.131,49.285835999999996,-123.127265,,,left_only
Arts & Entertainment,Vancouver Art Gallery Offsite,49.286,-123.123,49.285835999999996,-123.127265,,,left_only
Arts & Entertainment,Shenanigans,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
Arts & Entertainment,Informa,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
Arts & Entertainment,Aldrich Pears Associates Ltd,49.288,-123.126,49.285835999999996,-123.127265,,,left_only
Municipal,Greater Victoria Public Library,49.286,-123.131,49.285835999999996,-123.127265,,,left_only
Municipal,Ymca,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Breka Bakery & Cafe,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Jj Bean Coffee Roasters,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Chatime,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Tim Hortons,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Blenz Coffee,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Bubble World,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Starbucks,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Machi Machi,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Jenjudan,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Truedan,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Castella Cheesecake,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Little Cafe,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Bonus Bakery,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Deville Coffee,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Turf,49.288,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Prime'S Thai Tea,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Happy Lemon,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Gelarmony,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Blenz Coffee Robson - Bute,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Milksha,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Konbiniya,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Cincin Ristorante + Bar,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Earl'S Restaurant,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Ramen Danbo - Robson,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Forage,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Joe Fortes Seafood & Chop House,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Zefferelli'S,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Guu,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Red Robin Gourmet Burgers,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Chongqing Chinese Restaurant,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Cora Breakfast & Lunch,49.288,-123.13,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Kirin Mandarin Restaurant,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Ole Wings & Tapas,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Bon Crepe,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",A&W Restaurant,49.286,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Coco Rico Cafe,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Zefferellis,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Paul Bakery,49.285,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Ahwaz Hookah House,49.288,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Hello Nori,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Uncle Tetsu'S Japanese Cheesecake,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Sushi Yan,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Burrito Room,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Jang Mo Jib,49.288,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Won Jung,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Mott 32,49.287,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Carlino Restaurant,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Miantiao,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Cafe Il Nido,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Neptune Chinese Kitchen,49.286,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Subway,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Flaming Wok,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Chong Qing On Robson,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Brazil Station,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Chongqing Restaurant,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Shroom Bros,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Sea Prime Seafood,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Aki Restaurants Ltd,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Hundy,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Jugo Juice,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Fantacity Restaurant,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Karma Lounge,49.287,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",The Bunker At The Barclay,49.287,-123.13,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Da Haus,49.284,-123.13,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Shenanigans,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",Lobby Lounge,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Bars, Restaurants & Cafes",The Bunker Project,49.287,-123.13,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Equinox West Georgia Street,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",The Palisades Gym,49.287,-123.127,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Haro Park,49.285,-123.128,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Acetech,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Shangri-La Pool,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Fitness World - 24 Hr Express,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Fitness Room,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",The Lions Gym,49.288,-123.128,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Lost Lagoon Loop,49.288,-123.129,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Ymca Camps,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Aurcana Corp,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Open Ocean Outriggers,49.284,-123.128,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Bell - Robson Street,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Studeo 55,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
"Landmarks, Parks & Sports",Northwest Wildlife Preservation Society,49.288,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Bc Liquor Store,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Urban Fare,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,The Candy Room,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
Retail,Pocky Store,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
Retail,Hannam Supermarket,49.287,-123.129,49.285835999999996,-123.127265,,,left_only
Retail,Daniel Le Chocolat Belge,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Squamish Projects Ltd,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Canada Safeway Ltd,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,J R Food Consultants Ltd,49.288,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Gateway Cigar Store,49.286,-123.123,49.285835999999996,-123.127265,,,left_only
Retail,London Drugs,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Oomomo Japan Living,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Fatigue Science,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Aritzia,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Banana Republic,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Plenty Stores,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Burberry,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,New Balance Athletic Footwear,49.285,-123.127,49.285835999999996,-123.127265,,,left_only
Retail,Lids,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Esprit De Corp Ltd,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Roots,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Eddie Bauer,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Mountain Warehouse,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Tommy Hilfiger,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Couturist,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Bcbg Max Azria,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Cos,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Tory Burch,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Xxxy,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
Retail,Bodega Apparel Inc,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
Retail,Buffalo Mondial Inc,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,French Connection Canada Ltd,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,The North Face,49.287,-123.128,49.285835999999996,-123.127265,,,left_only
Retail,United Colors Of Benetton,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,"Aritzia Oakridge Centre, Robson St",49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Mexx Robson,49.285,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Prada Vancouver Alberni St,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Stefano Ricci,49.286,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Bcbgmaxazria,49.284,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,My Little Green Shop,49.284,-123.13,49.285835999999996,-123.127265,,,left_only
Retail,Cellular Baby,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
Retail,Fido,49.286,-123.127,49.285835999999996,-123.127265,,,left_only
Retail,Fido Exclusive Dealer - Pepper Wireless,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Thinka,49.285,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Wirelesswave,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Wireless Wave,49.286,-123.126,49.285835999999996,-123.127265,,,left_only
Retail,Freedom Mobile,49.285,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Virgin Mobile,49.284,-123.124,49.285835999999996,-123.127265,,,left_only
Retail,Fusion,49.286,-123.128,49.285835999999996,-123.127265,,,left_only
Retail,Intime Solutions Inc,49.287,-123.125,49.285835999999996,-123.127265,,,left_only
Retail,Vancity Appliance Service,49.286,-123.13,49.285835999999996,-123.127265,,,left_only
